Customer,Customer_ANID,Is CSC,Created Date,Invoice #,Reference,Currency,Amount,Disputed Amount,Routing Status,Invoice Status Date,Status Comments,Invoice Status,Submitted By,Receiving Method,Origin,Source Document,Submission Method,Invoice Type,Payload ID,Copied,Signed
"Target","AN01000018306","No","19 Mar 2025 12:16:38 AM GMT-04:00","9423059054A","7007781713","USD","55.11","",Acknowledged,"19 Mar 2025 12:21:20 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001637.9423059054@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:37 AM GMT-04:00","9423058911A","7007766220","USD","19.64","",Acknowledged,"19 Mar 2025 12:21:22 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001636.9423058911@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:37 AM GMT-04:00","9423058902A","7007713606","USD","118.87","",Acknowledged,"19 Mar 2025 12:21:21 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001635.9423058902@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:37 AM GMT-04:00","9423058904A","7007759119","USD","149.63","",Acknowledged,"19 Mar 2025 12:21:13 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001636.9423058904@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:36 AM GMT-04:00","9423058913A","7007772015","USD","28.67","",Acknowledged,"19 Mar 2025 12:21:12 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001636.9423058913@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:34 AM GMT-04:00","9423058887A","7007808742","USD","387.22","",Acknowledged,"19 Mar 2025 12:21:08 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001633.9423058887@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423057316A","7007779000","USD","320.86","",Acknowledged,"19 Mar 2025 12:21:28 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001632.9423057316@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423058900A","7007798810","USD","15.17","",Acknowledged,"19 Mar 2025 12:21:25 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001633.9423058900@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423058901A","7007774550","USD","22.38","",Acknowledged,"19 Mar 2025 12:21:25 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001633.9423058901@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423057319A","7007779174","USD","9.87","",Acknowledged,"19 Mar 2025 12:21:24 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001632.9423057319@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423058899A","7007771775","USD","9.56","",Acknowledged,"19 Mar 2025 12:21:20 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001633.9423058899@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423058874A","7007776503","USD","30.84","",Acknowledged,"19 Mar 2025 12:21:39 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001633.9423058874@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423058886A","7007807265","USD","126.06","",Acknowledged,"19 Mar 2025 12:21:18 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001633.9423058886@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423058868A","7007643372","USD","30.07","",Acknowledged,"19 Mar 2025 12:21:15 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001632.9423058868@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423057318A","7007771509","USD","48.16","",Acknowledged,"19 Mar 2025 12:21:12 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001632.9423057318@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423058334A","7007775179","USD","18.08","",Acknowledged,"19 Mar 2025 12:21:10 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001632.9423058334@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:33 AM GMT-04:00","9423057335A","7007776730","USD","37.96","",Acknowledged,"19 Mar 2025 12:21:08 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001632.9423057335@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:32 AM GMT-04:00","9423057334A","7007776728","USD","221.72","",Acknowledged,"19 Mar 2025 12:21:16 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001632.9423057334@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:32 AM GMT-04:00","9423057317A","7007779005","USD","155.55","",Acknowledged,"19 Mar 2025 12:21:17 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001632.9423057317@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:32 AM GMT-04:00","9423057028A","7007805386","USD","107.42","",Acknowledged,"19 Mar 2025 12:21:09 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001631.9423057028@Wasserstrom.com,No,No
"Target","AN01000018306","No","19 Mar 2025 12:16:32 AM GMT-04:00","9423057029A","7007805387","USD","70.68","",Acknowledged,"19 Mar 2025 12:21:05 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250319.001631.9423057029@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:04 AM GMT-04:00","9423054182A","7007597580","USD","17.28","",Acknowledged,"18 Mar 2025 12:22:15 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001700.9423054182@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:02 AM GMT-04:00","9423053827A","7007778884","USD","48.41","",Failed,"18 Mar 2025 12:17:13 AM GMT-04:00","",Rejected,,cXML,,,cXML,Single PO,20250318.001659.9423053827@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:02 AM GMT-04:00","9423053857A","7007762028","USD","17.66","",Acknowledged,"18 Mar 2025 12:22:10 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001659.9423053857@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:01 AM GMT-04:00","9423053834A","7007721373","USD","5.55","",Acknowledged,"18 Mar 2025 12:22:23 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001659.9423053834@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:01 AM GMT-04:00","9423054177A","7007767139","USD","175.63","",Acknowledged,"18 Mar 2025 12:22:24 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001659.9423054177@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:01 AM GMT-04:00","9423053844A","7007774771","USD","45.19","",Acknowledged,"18 Mar 2025 12:22:20 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001657.9423053844@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:01 AM GMT-04:00","9423054176A","7007769150","USD","12.95","",Acknowledged,"18 Mar 2025 12:22:19 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001659.9423054176@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:00 AM GMT-04:00","9423053818A","7007644903","USD","26.48","",Acknowledged,"18 Mar 2025 12:22:17 AM GMT-04:00","",Sent,,cXML,,,cXML,Single PO,20250318.001658.9423053818@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:00 AM GMT-04:00","9423053853A","7007801080","USD","45.60","",Acknowledged,"18 Mar 2025 12:22:29 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001657.9423053853@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:00 AM GMT-04:00","9423053841A","7007764374","USD","53.31","",Acknowledged,"18 Mar 2025 12:22:09 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001658.9423053841@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:17:00 AM GMT-04:00","9423053861A","7007748583","USD","46.38","",Acknowledged,"18 Mar 2025 12:22:30 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001659.9423053861@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:59 AM GMT-04:00","9423053820A","7007800816","USD","18.91","",Failed,"18 Mar 2025 12:17:02 AM GMT-04:00","",Rejected,,cXML,,,cXML,Single PO,20250318.001657.9423053820@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:59 AM GMT-04:00","9423053835A","7007770520","USD","13.74","",Acknowledged,"18 Mar 2025 12:22:29 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001658.9423053835@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:58 AM GMT-04:00","9423053814A","7007761808","USD","29.57","",Acknowledged,"18 Mar 2025 12:22:30 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001656.9423053814@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:58 AM GMT-04:00","9423053668A","7007771398","USD","48.68","",Acknowledged,"18 Mar 2025 12:22:08 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001656.9423053668@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:58 AM GMT-04:00","9423053805A","7007742287","USD","18.70","",Acknowledged,"18 Mar 2025 12:22:17 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001656.9423053805@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:58 AM GMT-04:00","9423053672A","7007801272","USD","31.27","",Acknowledged,"18 Mar 2025 12:22:12 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001655.9423053672@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:58 AM GMT-04:00","9423053662A","7007763914","USD","13.83","",Acknowledged,"18 Mar 2025 12:22:21 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001655.9423053662@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:57 AM GMT-04:00","9423053819A","7007731961","USD","14.46","",Acknowledged,"18 Mar 2025 12:22:11 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001655.9423053819@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:57 AM GMT-04:00","9423053823A","7007765088","USD","51.76","",Acknowledged,"18 Mar 2025 12:22:15 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001656.9423053823@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:57 AM GMT-04:00","9423053852A","7007771741","USD","34.35","",Acknowledged,"18 Mar 2025 12:22:13 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001656.9423053852@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:57 AM GMT-04:00","9423053659A","7007700955","USD","32.37","",Acknowledged,"18 Mar 2025 12:22:22 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001655.9423053659@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:56 AM GMT-04:00","9423053817A","7007796840","USD","46.55","",Acknowledged,"18 Mar 2025 12:22:02 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001655.9423053817@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:56 AM GMT-04:00","9423053665A","7007774591","USD","24.83","",Acknowledged,"18 Mar 2025 12:22:06 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001654.9423053665@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:56 AM GMT-04:00","9423053808A","7007770582","USD","15.05","",Acknowledged,"18 Mar 2025 12:21:59 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001654.9423053808@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:56 AM GMT-04:00","9423053658A","7007794627","USD","78.81","",Acknowledged,"18 Mar 2025 12:21:57 AM GMT-04:00","",Sent,,cXML,,,cXML,Single PO,20250318.001655.9423053658@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:56 AM GMT-04:00","9423053810A","7007798779","USD","14.46","",Acknowledged,"18 Mar 2025 12:22:12 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001655.9423053810@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:55 AM GMT-04:00","9423053657A","7007795500","USD","29.33","",Acknowledged,"18 Mar 2025 12:22:01 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001654.9423053657@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:55 AM GMT-04:00","9423053655A","7007794147","USD","59.06","",Acknowledged,"18 Mar 2025 12:21:56 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001653.9423053655@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:54 AM GMT-04:00","9423052654A","7007769953","USD","18.08","",Acknowledged,"18 Mar 2025 12:22:05 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001653.9423052654@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:54 AM GMT-04:00","9423053654A","7007769798","USD","469.24","",Acknowledged,"18 Mar 2025 12:21:58 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001653.9423053654@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:54 AM GMT-04:00","9423052740A","7007794401","USD","140.15","",Acknowledged,"18 Mar 2025 12:21:54 AM GMT-04:00","",Sent,,cXML,,,cXML,Single PO,20250318.001652.9423052740@Wasserstrom.com,No,No
"Target","AN01000018306","No","18 Mar 2025 12:16:53 AM GMT-04:00","9423053650A","7007800252","USD","314.70","",Acknowledged,"18 Mar 2025 12:21:53 AM GMT-04:00","",Approved,,cXML,,,cXML,Single PO,20250318.001652.9423053650@Wasserstrom.com,No,No

Report generated on 19 Mar 2025 10:58:11 AM GMT-04:00
